"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"80","The whiplash of covering the pope’s Iraq trip: A year of tight covid rules in Italy, then 72 hours of crowds - The… https://t.co/xbIYAypCKk",FALSE,0,NA,2021-03-09 22:12:25,TRUE,NA,"1369410775006248974",NA,"<a href=""https://newsfeeds.media"" rel=""nofollow"">Newsfeedsmedia</a>","NewsfeedsMedia",0,FALSE,FALSE,NA,NA
"81","@NotAcquiescing I'm a little worried I will get lonely and melancholy though. That happened one time when I went on… https://t.co/woFEGMiVqn",FALSE,0,"NotAcquiescing",2021-03-09 22:09:05,TRUE,"1369409233062596611","1369409934513872902","266252872","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Treacle_A",0,FALSE,FALSE,NA,NA
"82","RT @TravelLeisure: 4 Epic Adventure Travel Ideas in Italy, From Tuscany’s Rolling Hills to the Dolomite Mountains  https://t.co/yFNamPDmtx",FALSE,0,NA,2021-03-09 21:44:41,FALSE,NA,"1369403796284129299",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","klassiqueTrave1",7,TRUE,FALSE,NA,NA
"83","@2Duefer @Artemis2030 100%..even at end of Europe trip (March 2020) found out later in OZ was on another infected c… https://t.co/aNY791tJwP",FALSE,2,"2Duefer",2021-03-09 21:39:52,TRUE,"1369401510577209344","1369402581529792515","1328555841180499973","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Trowy4",0,FALSE,FALSE,NA,NA
"84","@themeekstar @John_the_Monkey @chancer_a Yep.....Italy is like that....Austria, Germany Holland and Belguim  no iss… https://t.co/lQZgAc44Dv",FALSE,1,"themeekstar",2021-03-09 21:32:38,TRUE,"1369399710251880449","1369400759742308366","65444180","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ColPhilip1",0,FALSE,FALSE,NA,NA
"85","My parent’s ideal wedding for me: Huge family gathering in Italy, a multiple day event 

Me: ...I would like to go… https://t.co/ZYbaFyqq8S",FALSE,2,"lilparmigiano",2021-03-09 21:14:18,TRUE,"1369392752807579649","1369396146364354566","361439524","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lilparmigiano",0,FALSE,FALSE,NA,NA
"86","I'm so ready to go to Italy to make up for my cancelled trip from June 2020 🇮🇹",FALSE,7,"CMBYNFanSupport",2021-03-09 21:13:58,FALSE,"1363972979344998411","1369396065343049729","945310545065988096","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CMBYNFanSupport",0,FALSE,FALSE,NA,NA
"87","@cyclinggrump Not about a poor effort it's about getting about and reading from others what's out there, so we all… https://t.co/zR83rMj0m2",FALSE,1,"cyclinggrump",2021-03-09 21:11:25,TRUE,"1369394574070800390","1369395422956036098","831425488287580160","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ColPhilip1",0,FALSE,FALSE,NA,NA
"88","the way they look like a photo of my parents on a ski trip in italy 30 years ago really throws me off https://t.co/EzDkHgjxHw",FALSE,8,NA,2021-03-09 21:11:15,FALSE,NA,"1369395378953535491",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fablelore",0,FALSE,FALSE,NA,NA
"89","My passport card and book was sent out today!!! 🎊

@FredBrown_ slowing preparing for our postponed Italy trip 😎",FALSE,4,NA,2021-03-09 21:04:04,FALSE,NA,"1369393571711885313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RomeshaLaShea",0,FALSE,FALSE,NA,NA
"90","secure the bag so we can take the trip to Italy ✈️",FALSE,3,NA,2021-03-09 20:54:51,FALSE,NA,"1369391252559568897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nessayabish",0,FALSE,FALSE,NA,NA
"91","RT @floralshorts: mom and dad sent me a postcard from their superspreader trip to italy 💓 https://t.co/ZbhFa0xLFH",FALSE,0,NA,2021-03-09 20:51:48,FALSE,NA,"1369390487656931346",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mirandarosepave",1,TRUE,FALSE,NA,NA
"92","Hi @KingJames I am such a huge fan of yours that I am planning a trip from Italy to the US only to watch you play l… https://t.co/wQJZfG4aN7",FALSE,0,NA,2021-03-09 20:51:04,TRUE,NA,"1369390301043900420",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Robbi008",0,FALSE,FALSE,NA,NA
"93","RT @ItalyInTheHeart: 🇮🇹 Toscana (Tuscany)
📷 Peter Stewart

#toscana #tuscany #street #strada #feild #campo #mountain #montagnia #beautiful…",FALSE,0,NA,2021-03-09 20:48:08,FALSE,NA,"1369389562657669126",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jeanzinho_6",9,TRUE,FALSE,NA,NA
"94","RT @LetsGoLunaHQ: In honor of National Meatball Day we are throwing it back to the Circo Fabuloso's trip to Italy!🍝 

We love a good meatba…",FALSE,0,NA,2021-03-09 20:46:36,FALSE,NA,"1369389178002288644",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sergiosanfer21",2,TRUE,FALSE,NA,NA
"95","We had made all the arrangements—flights, AirBnb, etc. For half a day we thought about taking the trip anyway and j… https://t.co/PwIs3CkLAX",FALSE,0,"blind_scholar",2021-03-09 20:33:22,TRUE,"1369385847091560452","1369385848148529152","761429983260577792","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","blind_scholar",0,FALSE,FALSE,NA,NA
"96","@lkoch99 Larry Try Italy one trip, meet the locals in cycle forums and have a top time...lot's of coffee stops Past… https://t.co/cUumT5UHi2",FALSE,1,"lkoch99",2021-03-09 20:26:26,TRUE,"1369382356386209795","1369384103267696640","1377718531","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ColPhilip1",0,FALSE,FALSE,NA,NA
"97","mom and dad sent me a postcard from their superspreader trip to italy 💓 https://t.co/ZbhFa0xLFH",FALSE,14,NA,2021-03-09 20:11:12,FALSE,NA,"1369380268197486598",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","floralshorts",1,FALSE,FALSE,NA,NA
"98","RT @emeckejr: 10 Secret Islands in Italy That Have All of the Beauty and None of the Tourists.  https://t.co/3MAqr4uMUP https://t.co/1FvdbY…",FALSE,0,NA,2021-03-09 20:09:29,FALSE,NA,"1369379835496259587",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","darkholt61",1,TRUE,FALSE,NA,NA
"99","RT @LetsGoCBC: Today, we're going to take a trip to southern Italy in the Basilicata region with @AnitaAloisio we'll be learning about culi…",FALSE,0,NA,2021-03-09 20:03:59,FALSE,NA,"1369378453326340098",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AlleyneAkil",1,TRUE,FALSE,NA,NA
"100","10 Secret Islands in Italy That Have All of the Beauty and None of the Tourists.  https://t.co/3MAqr4uMUP https://t.co/1FvdbYLwt6",FALSE,1,NA,2021-03-09 19:57:56,FALSE,NA,"1369376928973660164",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","emeckejr",1,FALSE,FALSE,NA,NA
"101","RT @ItalyInTheHeart: 🇮🇹 Toscana (Tuscany)
📷 Peter Stewart

#toscana #tuscany #street #strada #feild #campo #mountain #montagnia #beautiful…",FALSE,0,NA,2021-03-09 19:44:07,FALSE,NA,"1369373454290522123",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_ItaliaTW",9,TRUE,FALSE,NA,NA
"102","Wales have recalled Scarlets scrum-half Gareth Davies and Cardiff Blues lock Cory Hill for the Six Nations trip to… https://t.co/nIFxEM2KVD",FALSE,0,NA,2021-03-09 19:41:55,TRUE,NA,"1369372898528538624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdamHughes75",0,FALSE,FALSE,NA,NA
"103","@dark1x I remember having that plus tactics ogre for a trip to Italy, only to be dismayed by the lack of backlighti… https://t.co/B925M2Tjks",FALSE,0,"dark1x",2021-03-09 19:30:39,TRUE,"1369369503847616516","1369370065708191745","31794636","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","evrythngwastakn",0,FALSE,FALSE,NA,NA
"104","RT @ItalyInTheHeart: 🇮🇹 Toscana (Tuscany)
📷 Peter Stewart

#toscana #tuscany #street #strada #feild #campo #mountain #montagnia #beautiful…",FALSE,0,NA,2021-03-09 19:30:15,FALSE,NA,"1369369961735553036",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","thepawnbroker1",9,TRUE,FALSE,NA,NA
"105","RT @EdVicAcademy: Yesterday our pupils in Nursery went on a trip to Italy in their aeroplane as part of our engagement back into learning w…",FALSE,0,NA,2021-03-09 19:27:25,FALSE,NA,"1369369248972292099",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clark84_em",5,TRUE,FALSE,NA,NA
"106","Whether you opt for a small group tour or a self-guided adventure, on trip prepared by Hand Crafted Travel you'll d… https://t.co/ym8dmrGCwF",FALSE,0,"handcraftedtrav",2021-03-09 19:26:33,TRUE,"1369369032487563264","1369369033829740553","51449868","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","handcraftedtrav",0,FALSE,FALSE,NA,NA
"107","RT @jazminmojica13: a trip to Italy would fix everything",FALSE,0,NA,2021-03-09 19:17:44,FALSE,NA,"1369366813570633742",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","guddyJ01",1,TRUE,FALSE,NA,NA
"108","RT @ItalyInTheHeart: 🇮🇹 Toscana (Tuscany)
📷 Peter Stewart

#toscana #tuscany #street #strada #feild #campo #mountain #montagnia #beautiful…",FALSE,0,NA,2021-03-09 19:08:24,FALSE,NA,"1369364462378090497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MicheleM1988",9,TRUE,FALSE,NA,NA
"109","@Diana_Eifert Canceled a trip to Greece last May.  I deeply miss Italy.",FALSE,0,"Diana_Eifert",2021-03-09 19:07:02,FALSE,"1368242735409360898","1369364121695776768","798921261157990400","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CJBMD",0,FALSE,FALSE,NA,NA
"110","@AngryBlackLady We were planning another trip to Italy when the pandemic hit,,, looking forward to going back.",FALSE,0,"AngryBlackLady",2021-03-09 18:55:39,FALSE,"1369356760566272001","1369361254188539909","46822887","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DemKathyIRC",0,FALSE,FALSE,NA,NA
"111","@AngryBlackLady This one hurts.  We were scheduled to road trip Italy --&gt; France in the fall of 2020.",FALSE,0,"AngryBlackLady",2021-03-09 18:52:53,FALSE,"1369356299004088320","1369360557296340995","46822887","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Soup4Bonnie",0,FALSE,FALSE,NA,NA
"112","RT @TravelLeisure: 4 Epic Adventure Travel Ideas in Italy, From Tuscany’s Rolling Hills to the Dolomite Mountains  https://t.co/yFNamPDmtx",FALSE,0,NA,2021-03-09 18:48:47,FALSE,NA,"1369359528496599042",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MegE_August",7,TRUE,FALSE,NA,NA
"113","@Johndale555 @MickCondon Me also. Think I’ll be on Angel GTs for the Italy trip and back to Metzelers M9s after that....",FALSE,1,"Johndale555",2021-03-09 18:46:47,FALSE,"1369342846063509509","1369359025855475713","872926391679021056","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JonesJones40",0,FALSE,FALSE,NA,NA
"114","RT @TravelLeisure: 4 Epic Adventure Travel Ideas in Italy, From Tuscany’s Rolling Hills to the Dolomite Mountains  https://t.co/yFNamPDmtx",FALSE,0,NA,2021-03-09 18:46:24,FALSE,NA,"1369358925762592782",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KAJETravel",7,TRUE,FALSE,NA,NA
"115","RT @TravelLeisure: 4 Epic Adventure Travel Ideas in Italy, From Tuscany’s Rolling Hills to the Dolomite Mountains  https://t.co/yFNamPDmtx",FALSE,0,NA,2021-03-09 18:46:21,FALSE,NA,"1369358915251675138",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEAYellowCab",7,TRUE,FALSE,NA,NA
"116","4 Epic Adventure Travel Ideas in Italy, From Tuscany’s Rolling Hills to the Dolomite Mountains  https://t.co/yFNamPDmtx",FALSE,34,NA,2021-03-09 18:44:16,FALSE,NA,"1369358391706025985",NA,"<a href=""https://trueanthem.com/"" rel=""nofollow"">True Anthem</a>","TravelLeisure",7,FALSE,FALSE,NA,NA
"117","Mam got me Beyoncé tickets when I was 14 or sumit and I actually bailed and choose to go to Italy on a school trip… https://t.co/tvT9Jl1FrT",FALSE,6,NA,2021-03-09 18:44:15,TRUE,NA,"1369358387822137347",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oliviamsherwood",0,FALSE,FALSE,NA,NA
"118","RT @ItalyInTheHeart: 🇮🇹 Toscana (Tuscany)
📷 Peter Stewart

#toscana #tuscany #street #strada #feild #campo #mountain #montagnia #beautiful…",FALSE,0,NA,2021-03-09 18:39:03,FALSE,NA,"1369357077211144201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shira67634557",9,TRUE,FALSE,NA,NA
"119","RT @LetsGoLunaHQ: In honor of National Meatball Day we are throwing it back to the Circo Fabuloso's trip to Italy!🍝 

We love a good meatba…",FALSE,0,NA,2021-03-09 18:34:03,FALSE,NA,"1369355820136292360",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","robiyapatel",2,TRUE,FALSE,NA,NA
"120","In honor of National Meatball Day we are throwing it back to the Circo Fabuloso's trip to Italy!🍝 

We love a good… https://t.co/QX9CrZeGAc",FALSE,8,NA,2021-03-09 18:30:04,TRUE,NA,"1369354819400577031",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","LetsGoLunaHQ",2,FALSE,FALSE,NA,NA
"121","RT @BBCScrumV: Wales have called up Scarlets scrum-half Gareth Davies and Cardiff Blues lock Cory Hill for the Six Nations trip to Italy on…",FALSE,0,NA,2021-03-09 18:24:57,FALSE,NA,"1369353530218254338",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GrahamPritchar1",6,TRUE,FALSE,NA,NA
"122","🇮🇹 Toscana (Tuscany)
📷 Peter Stewart

#toscana #tuscany #street #strada #feild #campo #mountain #montagnia… https://t.co/xo0jbEegUV",FALSE,43,NA,2021-03-09 18:24:28,TRUE,NA,"1369353409783029763",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ItalyInTheHeart",9,FALSE,FALSE,NA,NA
"123","RT @WIRED: During Italy's second lockdown, photographer @paolopettigiani brightened his days by looking through images from his trip to Per…",FALSE,0,NA,2021-03-09 18:20:58,FALSE,NA,"1369352526181658626",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bickars",176,TRUE,FALSE,NA,NA
"124","3k just to take a 15 day trip to Italy.. hmmmm",FALSE,0,NA,2021-03-09 18:14:53,FALSE,NA,"1369350997542383616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Angelmclovin98",0,FALSE,FALSE,NA,NA
"125","RT @JCreatureTravel: @TheTravelCamel @HMoat A1: I’ve long had a love of nature, including mountains. This is a trip I did ages ago (before…",FALSE,0,NA,2021-03-09 18:07:32,FALSE,NA,"1369349145371279372",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FE_photograph",1,TRUE,FALSE,NA,NA
"126","@TheTravelCamel @HMoat A1: I’ve long had a love of nature, including mountains. This is a trip I did ages ago (befo… https://t.co/RbedNv9neN",FALSE,8,"TheTravelCamel",2021-03-09 18:06:19,TRUE,"1369348256648466432","1369348842529959937","575300641","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JCreatureTravel",1,FALSE,FALSE,NA,NA
"127","#TravelInspiration: The Best Spots to Visit in #Italy, According to T+L Editors https://t.co/MEKcVIg5Y5 via… https://t.co/97MOPOkLw2",FALSE,2,NA,2021-03-09 18:00:37,TRUE,NA,"1369347407927013379",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Walks",1,FALSE,FALSE,NA,NA
"128","Yeah let me put this Italy trip on hold for a little bit https://t.co/3dNeLECCxo",FALSE,0,NA,2021-03-09 17:59:55,FALSE,NA,"1369347231090937865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaeseabean",0,FALSE,FALSE,NA,NA
"129","a trip to Italy would fix everything",FALSE,2,NA,2021-03-09 17:54:02,FALSE,NA,"1369345749578739713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jazminmojica13",1,FALSE,FALSE,NA,NA
"130","A trip to Italy just to eat pizza would be really helpful rn! 😩🍕",FALSE,0,NA,2021-03-09 17:47:35,FALSE,NA,"1369344124214796297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mickeyfava",0,FALSE,FALSE,NA,NA
"131","Touring Northern Italy - A trip to the Dolomites South Tyrol | @scoopit https://t.co/EkZbRn0zD9",FALSE,0,NA,2021-03-09 17:27:09,FALSE,NA,"1369338984225255430",NA,"<a href=""https://twetler.com"" rel=""nofollow"">Twetler Manager</a>","ItalyTravel",0,FALSE,FALSE,NA,NA
"132","RT @cardiff_rugby_: 𝙏𝙚𝙖𝙢 𝙉𝙚𝙬𝙨

Here's the latest from the @WelshRugbyUnion camp as 6 Cardiff Blues players are selected for Saturday's cruc…",FALSE,0,NA,2021-03-09 17:17:23,FALSE,NA,"1369336527130615815",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bluebird131999",1,TRUE,FALSE,NA,NA
"133","We'd all love a trip to Italy right now, but for the time being, why not invite Italy into your home with… https://t.co/rSegS3yeXS",FALSE,0,NA,2021-03-09 17:15:17,TRUE,NA,"1369335998841290765",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","M_Apartments",0,FALSE,FALSE,NA,NA
"134","2020 is behind us! celebrate with a 8 day trip to Italy that won't break the bank https://t.co/oGyV5PYePL #travel… https://t.co/yZteQxasHi",FALSE,0,NA,2021-03-09 17:10:15,TRUE,NA,"1369334730555031556",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Italy4Real",0,FALSE,FALSE,NA,NA
"135","2020 is behind us! celebrate with a 8 day trip to Italy that won't break the bank https://t.co/dIAnyjpPP9 #wanderer… https://t.co/4ZU3y16VY4",FALSE,0,NA,2021-03-09 17:10:15,TRUE,NA,"1369334730232127493",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","travel4real",0,FALSE,FALSE,NA,NA
"136","RT @EdVicAcademy: Yesterday our pupils in Nursery went on a trip to Italy in their aeroplane as part of our engagement back into learning w…",FALSE,0,NA,2021-03-09 17:06:43,FALSE,NA,"1369333840787955712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeryceNixon",5,TRUE,FALSE,NA,NA
"137","RT @Sostraveluk: #Gondola with me? Let’s #explore #Venice together... ❤️🇮🇹 https://t.co/gIDzVskkWe

#travel #italy #travelblogger #travelag…",FALSE,0,NA,2021-03-09 17:05:59,FALSE,NA,"1369333656305758217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chancerclothing",12,TRUE,FALSE,NA,NA
