"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"180","Swiss biopharma company to produce Russian Sputnik vaccine in Italy | TheHill - The Hill https://t.co/wphhTHgzob

P… https://t.co/4CsOuiHk8J",FALSE,0,NA,2021-03-09 08:04:47,TRUE,NA,"1369197460002897920",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","itsRenYor",0,FALSE,FALSE,NA,NA
"181","Though the reality is that both Italy and Iran suppress Sunni Islam, while Iraq has seen genocide committed against… https://t.co/MyLdRXfWK9",FALSE,1,NA,2021-03-09 08:02:50,TRUE,NA,"1369196968317190144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yusufone27",0,FALSE,FALSE,NA,NA
"182","Let us take a look at the different stages of the process to obtain a student visa to study in Italy.

For more, vi… https://t.co/H1Hd0E4EO1",FALSE,0,NA,2021-03-09 07:49:05,TRUE,NA,"1369193509211697152",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wemakescholars",0,FALSE,FALSE,NA,NA
"183","“I recommend guests visit #Qorokwe and other camps in the Delta because all the camps are different in terms of veg… https://t.co/ZcBU7ltCls",FALSE,20,NA,2021-03-09 07:45:00,TRUE,NA,"1369192479887654914",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WeAreWilderness",1,FALSE,FALSE,NA,NA
"184","RT @Deeva4dlord: Italy is a dream,I'll love to visit https://t.co/sL1O10cEeN",FALSE,0,NA,2021-03-09 07:32:59,FALSE,NA,"1369189458722119680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elsawak_",2305,TRUE,FALSE,NA,NA
"185","Who says the trip has to end when Bocca re-opens its doors? 🤷‍♂️ There are still many fantastic regions to visit in… https://t.co/2RHCd9kKxi",FALSE,3,NA,2021-03-09 07:29:33,TRUE,NA,"1369188594619973633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","boccadilupo",0,FALSE,FALSE,NA,NA
"186","RT @TomCoronel: ✈️ to 🇮🇹 Italy for some driving. 🔜 more 🤪 What track I will visit? @ Amsterdam Airport Schiphol https://t.co/rHOA5Op7Ya",FALSE,0,NA,2021-03-09 07:17:25,FALSE,NA,"1369185538423537664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","berlinaffaires",9,TRUE,FALSE,NA,NA
"187","Smart Labtech promotes Velp Scientifica-Italy, which is one of the world’s leading manufacturer of analytical instr… https://t.co/CNLSDKxt4t",FALSE,0,NA,2021-03-09 06:58:49,TRUE,NA,"1369180857525624838",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SmartLabTech2",0,FALSE,FALSE,NA,NA
"188","Northern Italy tour, Austria and Switzerland: Travels round trip from Milan. See the majestic Alps. Visit Venice, V… https://t.co/AQwONbFlAK",FALSE,1,NA,2021-03-09 06:55:09,TRUE,NA,"1369179936246882306",NA,"<a href=""https://twetler.com"" rel=""nofollow"">Twetler Manager</a>","ItalyTravel",0,FALSE,FALSE,NA,NA
"189","@benice2021_ @ShaileeMaliwal @Nootan73 Totally agreed he already taken it in his last visit to Italy..",FALSE,2,"benice2021_",2021-03-09 06:40:56,FALSE,"1368965769741078531","1369176356890677249","1285861012944683008","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hindust49100254",0,FALSE,FALSE,NA,NA
"190","I wanna visit a few places again one day once everything is alright. There are still places I wanna see and places… https://t.co/emb9nc7dVc",FALSE,0,NA,2021-03-09 06:19:52,TRUE,NA,"1369171054686507011",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FrancisAlbertGN",0,FALSE,FALSE,NA,NA
"191","📷 8 years ago, First visit to Rome (at Rome, Italy) https://t.co/GiFapvoJ9f https://t.co/4Gb0eNxVYP",FALSE,0,NA,2021-03-09 06:19:29,FALSE,NA,"1369170960671252481",NA,"<a href=""https://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","AmmarYounas3",0,FALSE,FALSE,NA,NA
"192","8 years ago, First visit to Rome @ Rome, Italy https://t.co/JI4AV583o5",FALSE,0,NA,2021-03-09 06:19:27,FALSE,NA,"1369170951791726600",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AmmarYounas3",0,FALSE,FALSE,NA,NA
"193","Visit stall no G2 A
Welltech Elevator Door

Elevator Escalator Expo 2021, 05-06-07 August 2021 at Helipad Exhibitio… https://t.co/DVMAMfi0ri",FALSE,0,NA,2021-03-09 05:59:24,TRUE,NA,"1369165906648002560",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","elevatorexpoguj",0,FALSE,FALSE,NA,NA
"194","Italy is the best place for a #tour and trip when you are planning to anywhere with your family and friends. Italy… https://t.co/HyP1rOPijh",FALSE,0,NA,2021-03-09 05:34:07,TRUE,NA,"1369159541946937345",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MartinezStven",0,FALSE,FALSE,NA,NA
"195","Join us and meet world researchers at 4th International Conference on #Aquaculture &amp; #Marine Biology during August… https://t.co/plljhoDNkW",FALSE,1,NA,2021-03-09 05:20:33,TRUE,NA,"1369156130778144770",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aquacongress1",0,FALSE,FALSE,NA,NA
"196","ARE YOU AIMING FOR ADMISSION IN THE TOP UNIVERSITY OF EUROPE?
Consult our videsh experts for your successful abroad… https://t.co/hVzH57FsYX",FALSE,1,NA,2021-03-09 05:09:04,TRUE,NA,"1369153237283008514",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","videshconsultz",0,FALSE,FALSE,NA,NA
"197","@AdrianTonyDi Idk what people have against italians. I have tons of italian friwnds, and i friendly joke around abo… https://t.co/fvxK8ow1lp",FALSE,2,"AdrianTonyDi",2021-03-09 04:57:11,TRUE,"1369149919139930118","1369150248015323143","1235253996241199107","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","habsfan2331",0,FALSE,FALSE,NA,NA
"198","California, Hawaii, Tennessee, Texas New Orleans, Africa and Italy. No matter what, I will always be grateful for t… https://t.co/vJ9dRmnuKd",FALSE,4,NA,2021-03-09 04:36:12,TRUE,NA,"1369144968837791745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NycRod87",0,FALSE,FALSE,NA,NA
"199","Tuscany perennially popular Italy vacation destination. Families, friends, honeymooners all enjoy exploring region'… https://t.co/QLim0DPE8n",FALSE,7,NA,2021-03-09 04:05:09,TRUE,NA,"1369137154132217857",NA,"<a href=""https://twetler.com"" rel=""nofollow"">Twetler Manager</a>","ItalyTravel",0,FALSE,FALSE,NA,NA
"200","“Best Italian Cities To Visit 🇮🇹” with Francesco Pio Mancini, @MGHarasimowicz, and TRAVEL IN ITALY . Thursday, Mar… https://t.co/WhtzLM5meh",FALSE,0,NA,2021-03-09 04:03:25,TRUE,NA,"1369136719455469569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TravelGirlBlog",0,FALSE,FALSE,NA,NA
"201","RT @ItalyMagazine: Happy Monday all!
Visit Italy without leaving your house every single week with the help of our newsletter with recipes,…",FALSE,0,NA,2021-03-09 04:02:32,FALSE,NA,"1369136494888296451",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VolcanSaturno",4,TRUE,FALSE,NA,NA
"202","@DorkASMR Yes, you must visit Italy, I can tell you that. More than 100% recommend",FALSE,1,"DorkASMR",2021-03-09 03:48:14,FALSE,"1369099826097446913","1369132895487614976","988811323873071104","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","talkswithalex",0,FALSE,FALSE,NA,NA
"203","STORO exhibition https://t.co/0K3Qx6dNc5 via @YouTube 
STORO exhibition: Comprehensive system supplier based on win… https://t.co/duq2uG0JXt",FALSE,0,NA,2021-03-09 03:02:13,TRUE,NA,"1369121316373032966",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hopo_inc",0,FALSE,FALSE,NA,NA
"204","@EricJLyman @melanierenzulli @FortuneMagazine @MarcoBellinazzo @PaddyAgnew From an Italy travel perspective, there… https://t.co/B3SMSeEx5p",FALSE,1,"EricJLyman",2021-03-09 02:50:59,TRUE,"1368531012716691464","1369118489428905985","1285630338","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","italofileblog",0,FALSE,FALSE,NA,NA
"205","@hels I asked my son for his recipe for THC-infused cookies and he told me he’d give it to me after he finished his… https://t.co/ZwZB90jymc",FALSE,5,"hels",2021-03-09 02:33:28,TRUE,"1368992826910969858","1369114079026176004","15676413","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","zones_no",0,FALSE,FALSE,NA,NA
"206","@rukfvdfjicsfhud @eamonnwobrien @benshapiro What does any of this have to do with Italy no ones excusing them. King… https://t.co/6TYS7EiCQZ",FALSE,0,"rukfvdfjicsfhud",2021-03-09 01:42:01,TRUE,"1369087080190599171","1369101131834621957","2919347261","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThomasCummins06",0,FALSE,FALSE,NA,NA
"207","For the best Tuscany vacations visit https://t.co/kvQweytWEg  https://t.co/FMRS2BdYWJ",FALSE,2,NA,2021-03-09 01:40:09,FALSE,NA,"1369100663741947904",NA,"<a href=""https://twetler.com"" rel=""nofollow"">Twetler Manager</a>","ItalyTravel",0,FALSE,FALSE,NA,NA
"208","@MVZaGoGo @Cher326 Yep, at least 2 of the Franken accusers (#6,7) seem cases of mismatched body language/cultural e… https://t.co/uo4tjgaTSU",FALSE,0,"MVZaGoGo",2021-03-09 01:16:35,TRUE,"1369026517313986560","1369094731699953667","27105706","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JohnMashey",0,FALSE,FALSE,NA,NA
"209","@strangeadventrz Agreed. So for series 2 does he stay in Italy or which other country would you like to see him visit next??",FALSE,0,"strangeadventrz",2021-03-09 01:10:35,FALSE,"1369089678935199746","1369093224216854529","31155405","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WWIFlyingAce",0,FALSE,FALSE,NA,NA
"210","@VikieZ4Z Very nice , I plan to visit Rome and Italy soon",FALSE,0,"VikieZ4Z",2021-03-09 00:56:21,FALSE,"1280989784840822785","1369089641941512197","1190096446860779520","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoshuaLedford14",0,FALSE,FALSE,NA,NA
"211","I can’t wait to go back to Paris, and also visit Amsterdam and Italy for the first time. 

I need all the vacation… https://t.co/iZVweWU6nv",FALSE,0,NA,2021-03-09 00:51:30,TRUE,NA,"1369088421583597573",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WorldwideBOSS_4",0,FALSE,FALSE,NA,NA
"212","RT @BeautyfromItaly: 5 REASONS TO VISIT NAPLES 

A true taste of Italy — thanks to its winding cobblestone streets, authentic pizza and rea…",FALSE,0,NA,2021-03-09 00:02:22,FALSE,NA,"1369076056922198016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_rjardon",5,TRUE,FALSE,NA,NA
"213","Most beautiful places to visit in Italy
👉https://t.co/LIY6yrtBhh
No 7: The enchanting #CostaSmeralda is encapsulate… https://t.co/GpS6bOIRZX",FALSE,5,NA,2021-03-09 00:00:00,TRUE,NA,"1369075459074519043",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mirela_iepurela",0,FALSE,FALSE,NA,NA
"214","RT @ItalyMagazine: Happy Monday all!
Visit Italy without leaving your house every single week with the help of our newsletter with recipes,…",FALSE,0,NA,2021-03-08 23:42:23,FALSE,NA,"1369071026622115842",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","wandertrix",4,TRUE,FALSE,NA,NA
"215","Talking about travel bucket lists during dinner tonight, and my teen says they want to visit Italy -- and all of It… https://t.co/xuPGglpP6k",FALSE,8,NA,2021-03-08 23:33:58,TRUE,NA,"1369068906791530499",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rlissau",0,FALSE,FALSE,NA,NA
"216","I was allured by this piece in the Denver Art Museum's Berger collection during my visit last Fall.
the Capri girl… https://t.co/iR5hSuDiKs",FALSE,0,"r_macsound",2021-03-08 23:10:04,TRUE,"1369060107716194304","1369062894629842946","1163301654063509504","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","r_macsound",0,FALSE,FALSE,NA,NA
"217","Take your taste buds on a tour of Italy at Seasoned this week! The menus are posted and reservations are filling fo… https://t.co/CGebhwR7IJ",FALSE,3,NA,2021-03-08 23:10:03,TRUE,NA,"1369062888409866241",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SUNYADK",0,FALSE,FALSE,NA,NA
"218","@TalAbdulrazaq Thanks! The fact that there was a visit from the Pope however, suggests a clear message. It's strang… https://t.co/ccJk6f4gwn",FALSE,1,"TalAbdulrazaq",2021-03-08 23:06:36,TRUE,"1369060455969402888","1369062020998369281","292898259","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cristinascappa",0,FALSE,FALSE,NA,NA
"219","RT @TravelTalesLife: When travel opens up, Cinque Terre, with its villages clinging impossibly to Italian cliffs, is a destination not to b…",FALSE,0,NA,2021-03-08 23:02:21,FALSE,NA,"1369060951987613696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KirtWallGallery",3,TRUE,FALSE,NA,NA
"220","just found out the giant pink bunny on the mountain top in Italy was fully decomposed by 2016 and i will never be a… https://t.co/wQQK07TIo2",FALSE,2,NA,2021-03-08 22:58:20,TRUE,NA,"1369059939314847748",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","john4bes",0,FALSE,FALSE,NA,NA
"221","RT @30STMandmore: Throwback to this 2016 Snapchat from Jared’s visit in Italy accompanied by his hosts Lallo and Vanni 😄 #jaredleto https:/…",FALSE,0,NA,2021-03-08 22:54:57,FALSE,NA,"1369059089469370371",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","amypond27",7,TRUE,FALSE,NA,NA
"222","RT @FoundFilm2: Pompeii visit during Holiday in Italy
This 8mm home movie was taken during a holiday in Italy during the 1970s and seems to…",FALSE,0,NA,2021-03-08 22:46:16,FALSE,NA,"1369056902777368580",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Yantofullpelt33",1,TRUE,FALSE,NA,NA
"223","@lourdesgnavarro @stu_rush We bought kayaks and paddle boards and upgraded our camping gear. Took kids backpacking.… https://t.co/EocVQyjwdm",FALSE,1,"lourdesgnavarro",2021-03-08 22:44:14,TRUE,"1368590745825861643","1369056392665960449","250211424","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KimberlyLeVelle",0,FALSE,FALSE,NA,NA
"224","RT @Deeva4dlord: Italy is a dream,I'll love to visit https://t.co/sL1O10cEeN",FALSE,0,NA,2021-03-08 22:16:14,FALSE,NA,"1369049345878876167",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Deeva4dlord",2305,TRUE,FALSE,NA,NA
"225","RT @30STMandmore: Throwback to this 2016 Snapchat from Jared’s visit in Italy accompanied by his hosts Lallo and Vanni 😄 #jaredleto https:/…",FALSE,0,NA,2021-03-08 22:14:33,FALSE,NA,"1369048921952165895",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KathyEC3",7,TRUE,FALSE,NA,NA
"226","Pompeii visit during Holiday in Italy
This 8mm home movie was taken during a holiday in Italy during the 1970s and… https://t.co/gEZJt3z7rg",FALSE,1,NA,2021-03-08 22:12:03,TRUE,NA,"1369048294001872899",NA,"<a href=""https://vintage-home-movies.co.uk"" rel=""nofollow"">Vintage Home Movies</a>","FoundFilm2",1,FALSE,FALSE,NA,NA
"227","RT @Demetris_Samuel: FM @Christodulides due to meet with Italian counterpart @luigidimaio tomorrow in Nicosia.
📌#Bilateral rel's, #Cyprob,…",FALSE,0,NA,2021-03-08 22:11:15,FALSE,NA,"1369048093379923973",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndreaCav2016",3,TRUE,FALSE,NA,NA
"228","Throwback to this 2016 Snapchat from Jared’s visit in Italy accompanied by his hosts Lallo and Vanni 😄 #jaredleto https://t.co/z5pIEB3Cti",FALSE,45,NA,2021-03-08 22:09:15,FALSE,NA,"1369047586800295942",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","30STMandmore",7,FALSE,FALSE,NA,NA
"229","@Adam_Mares @MiroslavCuk what’s the best place in Serbia to visit as a tourist...when the world isn’t ending? I rea… https://t.co/VqejemPz6g",FALSE,0,"v8tiger",2021-03-08 22:04:56,TRUE,"1369037541958029313","1369046502983671809","34132668","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","v8tiger",0,FALSE,FALSE,NA,NA
"230","RT @schisano85: #Italy #leather #sea #fashion #MadeInItaly 
20% #Discounts 
Where u can find all this?
And much more?
Just visit

https://t…",FALSE,0,NA,2021-03-08 21:59:36,FALSE,NA,"1369045159770529796",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","svetafed12",10,TRUE,FALSE,NA,NA
"231","RT @johayesjourno: #PopeInIraq  
The significance of the Pope’s visit to Iraq cannot be overstated:

- The first pontiff ever to visit #Ira…",FALSE,0,NA,2021-03-08 21:56:15,FALSE,NA,"1369044318497894404",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeremystuparich",1,TRUE,FALSE,NA,NA
"232","@Irina_Vukolova
😃 After the wedding, we will decide together, which places to visit, in Italy and in the world, My… https://t.co/G0Y6Bp7O3Y",FALSE,0,"Irina_Vukolova",2021-03-08 21:53:08,TRUE,NA,"1369043531155836934","215411023","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IvanGagliolo",0,FALSE,FALSE,NA,NA
"233","RT @GGarciape77: 12 beautiful reasons to visit Italy
#cineitalia @avunque https://t.co/VAVyRgHRv5",FALSE,0,NA,2021-03-08 21:12:36,FALSE,NA,"1369033333741674497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","avunque",1,TRUE,FALSE,NA,NA
"234","RT @Charlesfrize: #Rome - Visit The Ancient Catacombs #travel #italy #tourism #FrizeMedia https://t.co/CucaL42yWA @Charlesfrize @FrizeFried…",FALSE,0,NA,2021-03-08 21:02:16,FALSE,NA,"1369030733579382789",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","myfoodfantasy69",1,TRUE,FALSE,NA,NA
"235","RT @ItalyMagazine: Happy Monday all!
Visit Italy without leaving your house every single week with the help of our newsletter with recipes,…",FALSE,0,NA,2021-03-08 20:51:28,FALSE,NA,"1369028013325746177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OUinArezzo",4,TRUE,FALSE,NA,NA
"236","@MelangeTravel bit of a silly movie but Only You with Marisa Tomei made me desperate to visit Italy when it came out in the 90s",FALSE,1,"MelangeTravel",2021-03-08 20:51:09,FALSE,"1369025182032162819","1369027935747858434","15752953","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FlorenceMcC",0,FALSE,FALSE,NA,NA
"237","RT @ItalyMagazine: Happy Monday all!
Visit Italy without leaving your house every single week with the help of our newsletter with recipes,…",FALSE,0,NA,2021-03-08 20:45:24,FALSE,NA,"1369026485277892613",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","szilviade_",4,TRUE,FALSE,NA,NA
"238","Happy Monday all!
Visit Italy without leaving your house every single week with the help of our newsletter with rec… https://t.co/WZr3QrQ33Y",FALSE,19,NA,2021-03-08 20:40:00,TRUE,NA,"1369025127128707076",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ItalyMagazine",4,FALSE,FALSE,NA,NA
"239","@varioust0rms @Cryedra @Tinkuwu @CzechForRain I thought it would be dumb enough that you'd know I was kidding. We h… https://t.co/0LszXyrFWF",FALSE,0,"varioust0rms",2021-03-08 20:34:45,TRUE,"1369023231710134275","1369023808020094980","841361161408905216","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chathamharrison",0,FALSE,FALSE,NA,NA
"240","Planning your trip to Europe in spring? This is a guide to the best places to visit in Europe in Spring from Russia… https://t.co/c3zxnFjx1Z",FALSE,0,NA,2021-03-08 20:17:35,TRUE,NA,"1369019488872640517",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ZWanderingFrogs",0,FALSE,FALSE,NA,NA
"241","FM @Christodulides due to meet with Italian counterpart @luigidimaio tomorrow in Nicosia.
📌#Bilateral rel's,… https://t.co/jiQOoLeFXH",FALSE,15,NA,2021-03-08 20:03:27,TRUE,NA,"1369015931528245251",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Demetris_Samuel",3,FALSE,FALSE,NA,NA
"242","@uwuarlert Oh yeah sure! Be happy and proud about it!! I myself love Italy very very much and I’ll definitely one d… https://t.co/p0MBOFXIvv",FALSE,1,"uwuarlert",2021-03-08 19:55:09,TRUE,"1369012829878181894","1369013840692846592","1007416598448295938","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_oceanmin",0,FALSE,FALSE,NA,NA
"243","RT @CristinaDragani: Here is the slow and wide movement of the Adriatic Sea in Abruzzo! It's another lovely place I miss but will probably…",FALSE,0,NA,2021-03-08 19:40:54,FALSE,NA,"1369010253308686337",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","silentseawolf",2,TRUE,FALSE,NA,NA
"244","RT @SteinwayAndSons: Steinway Artist @yaronherman performs Cole Porter's ""Night &amp; Day."" There are a few theories about what inspired the so…",FALSE,0,NA,2021-03-08 19:38:05,FALSE,NA,"1369009546555965446",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VKnutov",7,TRUE,FALSE,NA,NA
"245","RT @asif_mehmoodpti: Advisor to CM Punjab for Tourism Asif Mehmood hosted a visit of Ambessodar of Italy at Lahore Fort and Badshahi Mosque…",FALSE,0,NA,2021-03-08 19:36:33,FALSE,NA,"1369009159954456578",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Asadsheikh06",2,TRUE,FALSE,NA,NA
"246","Fresh Arrivals
Our gorgeous scarf is made of premium satin fabric, silk feeling. Visit the #wholesale website… https://t.co/jumU4rfwJt",FALSE,0,NA,2021-03-08 19:30:25,TRUE,NA,"1369007615351603201",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Superbia_Italy",0,FALSE,FALSE,NA,NA
"247","@DrBottesi How exciting! I don’t really have sport stuff on the go. But I wouldn’t say no to a visit to Italy as I’ve never been. Thank you.",FALSE,0,"DrBottesi",2021-03-08 19:25:58,FALSE,"1368991553054777348","1369006499037601794","1244624151148707846","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lauren_Mawn",0,FALSE,FALSE,NA,NA
"248","RT @SteinwayAndSons: Steinway Artist @yaronherman performs Cole Porter's ""Night &amp; Day."" There are a few theories about what inspired the so…",FALSE,0,NA,2021-03-08 19:14:08,FALSE,NA,"1369003521224359947",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LeNectarivore",7,TRUE,FALSE,NA,NA
"249","RT @SteinwayAndSons: Steinway Artist @yaronherman performs Cole Porter's ""Night &amp; Day."" There are a few theories about what inspired the so…",FALSE,0,NA,2021-03-08 19:12:07,FALSE,NA,"1369003011737931776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","panganibananita",7,TRUE,FALSE,NA,NA
"250","@Jerrybraden92 @BonJovi @TheRealSambora @dbdavidbryan That started the app and lots of great friends. Because of th… https://t.co/M9NhiUqOho",FALSE,2,"Jerrybraden92",2021-03-08 19:06:01,TRUE,"1368881030531330048","1369001475695869960","731432509","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ediegibbens",0,FALSE,FALSE,NA,NA
"251","RT @jameseggison: Day 8 of #JamesBond31dayChallenge 
Post a picture of a Bond location you’ve visited or would like to visit.

1. Have visi…",FALSE,0,NA,2021-03-08 19:03:21,FALSE,NA,"1369000805244821507",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BondLocations",2,TRUE,FALSE,NA,NA
"252","RT @SteinwayAndSons: Steinway Artist @yaronherman performs Cole Porter's ""Night &amp; Day."" There are a few theories about what inspired the so…",FALSE,0,NA,2021-03-08 19:02:24,FALSE,NA,"1369000565255110663",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Gordon_74",7,TRUE,FALSE,NA,NA
"253","RT @SteinwayAndSons: Steinway Artist @yaronherman performs Cole Porter's ""Night &amp; Day."" There are a few theories about what inspired the so…",FALSE,0,NA,2021-03-08 19:01:32,FALSE,NA,"1369000346731823105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lanuitestlongue",7,TRUE,FALSE,NA,NA
"254","Steinway Artist @yaronherman performs Cole Porter's ""Night &amp; Day."" There are a few theories about what inspired the… https://t.co/QhtMY1ZL52",FALSE,26,NA,2021-03-08 19:00:15,TRUE,NA,"1369000026178019334",NA,"<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>","SteinwayAndSons",7,FALSE,FALSE,NA,NA
"255","8 Days | Venice cruise -Uncover the enchanted beauty and breathtaking history of Venice and Northern Italy. A highl… https://t.co/pu0BgwWQpr",FALSE,0,NA,2021-03-08 18:49:48,TRUE,NA,"1368997395753754627",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chrissytravel",0,FALSE,FALSE,NA,NA
"256","Trusted &amp; used in more studios around the world 🌎 everyday… the Iconic… PATCH System. Contact your preferred Flock… https://t.co/vzO3I0Xzu8",FALSE,0,NA,2021-03-08 18:40:02,TRUE,NA,"1368994937530847234",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FlockAudio",0,FALSE,FALSE,NA,NA
"257","The Uffizi Gallery in Florence is overwhelmed by the number of tourists who visit (in a normal year), and the oppre… https://t.co/MuSQs3yRAg",FALSE,4,NA,2021-03-08 18:38:37,TRUE,NA,"1368994580373372928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BitterSweetPod",1,FALSE,FALSE,NA,NA
